,Author,File_ID,File_Name,Mean Sentiment,Year,Useful?
5845,Stevens,1343,United States DOJ v Reporters Comm. For Freedom of Press.txt,0.330594059,1989,
5494,Stevens,992,Norfolk & Western Railway Company v American Train Dispatchers Association.txt,0.33131068,1991,
5036,Stevens,534,Globe Newspaper Co. v Superior Court.txt,0.331632653,1982,
5743,Stevens,1241,Snepp v US.txt,0.33172043,1980,
4647,Stevens,145,Bowen v Massachusetts.txt,0.331914894,1988,
5531,Stevens,1029,Pacific Gas & Electric Co. v Public Utilities Com..txt,0.331914894,1986,
4958,Stevens,456,FCC v Midwest Video Corp..txt,0.331927711,1979,
5561,Stevens,1059,Perpich v Department of Defense.txt,0.332131661,1990,
4603,Stevens,101,Bayside Enters v NLRB.txt,0.3328125,1977,
5872,Stevens,1370,US v Caceres.txt,0.332862903,1979,
5285,Stevens,783,"Local No. 82, Furniture & Piano Moving v Crowley.txt",0.333012821,1984,
5816,Stevens,1314,Trainor v Hernandez.txt,0.333149171,1977,
5710,Stevens,1208,Schweiker v Chilicky.txt,0.333333333,1988,
5948,Stevens,1446,US v United Foods.txt,0.334285714,2001,
5341,Stevens,839,McCormick v US.txt,0.33442029,1991,
5026,Stevens,524,General Bldg. Contractors Ass'n v Pennsylvania.txt,0.335714286,1982,
4987,Stevens,485,Florida v Meyers.txt,0.336875,1984,
5567,Stevens,1065,Pharmaceutical Research and Manufacturers of America v Walsh.txt,0.337139108,2003,
5239,Stevens,737,Koons Buick Pontiac GMC v Nigh.txt,0.337234043,2004,
5224,Stevens,722,Karcher v Daggett.txt,0.338271605,1983,
4552,Stevens,50,Arizona v Maricopa County Medical Soc..txt,0.338815789,1982,
5310,Stevens,808,Mandel v Bradley.txt,0.338888889,1977,
4877,Stevens,375,Delaware v Van Arsdall.txt,0.33892944,1986,
5400,Stevens,898,Mississippi Power & Light Co. v Mississippi.txt,0.339179104,1988,
5394,Stevens,892,Minn. v Clover Leaf Creamery Co..txt,0.339607843,1981,
5021,Stevens,519,Gasperini v Center for Humanities.txt,0.34,1996,
5631,Stevens,1129,Reno v Bossier Parish School Board.txt,0.34,2000,
5276,Stevens,774,Leroy v Great W. United Corp..txt,0.340357143,1979,
5605,Stevens,1103,Quality King Distributors v L'Anza Research International.txt,0.341198502,1998,
5570,Stevens,1068,Phillips Petroleum C. v Shutts.txt,0.3413,1985,
4888,Stevens,386,Department of Commerce v United States House of Representative.txt,0.3425,1999,
5311,Stevens,809,Manson v Brathwaite.txt,0.342857143,1977,
4982,Stevens,480,Florida Dep't of Health & Rehabilitative Services v Florida Nursing Home Ass'n.txt,0.343181818,1981,
5637,Stevens,1135,Republic of the Philippines v. Pimentel.txt,0.345070423,2008,
6005,Stevens,1503,Webster v Reproductive Health Services.txt,0.346090535,1989,
5741,Stevens,1239,Smith v US(3).txt,0.346256684,1977,
4992,Stevens,490,Florida v. Rigterink.txt,0.347222222,2010,
5255,Stevens,753,Lake Country Estates v Tahoe Regional Planning Agency.txt,0.347389558,1979,
5932,Stevens,1430,US v Playboy Entertainment Group.txt,0.347727273,2000,
5333,Stevens,831,Mathews v Lucas.txt,0.348125,1976,
5678,Stevens,1176,Rufo v Inmates of Suffolk County Jail.txt,0.349791667,1992,
5140,Stevens,638,Icicle Seafoods Inc. v Worthington.txt,0.35,1986,
4611,Stevens,109,BedRoc Limited v US.txt,0.350757576,2004,
4856,Stevens,354,D.C. Court of Appeals v Feldman.txt,0.351351351,1983,
5225,Stevens,723,Karcher v Daggett(2).txt,0.352,1984,
4945,Stevens,443,Eu v San Francisco County Democratic Cent. Comm..txt,0.352631579,1989,
4769,Stevens,267,"Chicago Teachers Union, Local No. 1 v Hudson.txt",0.353205128,1986,
4624,Stevens,122,Berkemer v McCarty.txt,0.353846154,1984,
5273,Stevens,771,Lehman v Trout.txt,0.354285714,1984,
4540,Stevens,38,Andrus v Utah.txt,0.35483871,1980,
4988,Stevens,486,Florida v Rodriguez.txt,0.35511811,1984,
5335,Stevens,833,McCain v Lybrand.txt,0.356026059,1984,
4939,Stevens,437,Entergy Corporation v. Riverkeeper.txt,0.356331878,2009,
5717,Stevens,1215,Secretary of Maryland v Joseph H. Munson Co..txt,0.358571429,1984,
5575,Stevens,1073,Piper v Chris-Craft Indus..txt,0.358902077,1977,
5578,Stevens,1076,Planned Parenthood v Casey.txt,0.359737828,1992,
5145,Stevens,643,Illinois v Abbott & Assocs..txt,0.359742647,1983,
4605,Stevens,103,Bd. of Governors of Fed. Reserve Sys. v Inv. Co. Inst..txt,0.361044521,1981,
5622,Stevens,1120,Regents of the University of Michigan v Ewing.txt,0.361320755,1985,
5138,Stevens,636,IBP v Alvarez.txt,0.362458472,2005,
5343,Stevens,841,McDaniel v Sanchez.txt,0.362650602,1981,
4576,Stevens,74,Attorney Gen. of New York v Soto-Lopez.txt,0.362765957,1986,
5487,Stevens,985,"NLRB v Amax Coal Co., Div. of Amax.txt",0.363,1981,
4598,Stevens,96,Barnhill v Johnson.txt,0.363125,1992,
5671,Stevens,1169,Roper v Simmons.txt,0.363636364,2005,
5786,Stevens,1284,Tashjian v Republican Party.txt,0.364204545,1986,
5058,Stevens,556,Gray v Netherland.txt,0.365,1996,
5059,Stevens,557,Great Am. Fed. Sav. & Loan Ass'n v Novotny.txt,0.365243902,1979,
4652,Stevens,150,Boy Scouts of America v Dale.txt,0.365441176,2000,
5073,Stevens,571,Grubbs v Delo.txt,0.366666667,1992,
4564,Stevens,62,Asahi Metal Indus. Co. v Superior Cort of Cal..txt,0.367391304,1987,
5439,Stevens,937,Nachman Corp. v Pension Benefit Guar. Corp..txt,0.36745182,1980,
4752,Stevens,250,Central State University v American Association of University Professors.txt,0.367721519,1999,
4694,Stevens,192,Burke v Barnes.txt,0.367857143,1987,
5440,Stevens,938,NASA v Federal Labor Relations Authority.txt,0.36802974,1999,
5739,Stevens,1237,Smith v Robbins.txt,0.368852459,2000,
5988,Stevens,1486,Walters v Nat'l Ass'n of Radiation Survivors.txt,0.368913043,1985,
4806,Stevens,304,College Savings Bank v Florida Prepaid Postsecondary Education Expense Board.txt,0.369444444,1999,
5445,Stevens,943,National Collegiate Athletic Ass'n v Board of Regents.txt,0.369878604,1984,
5842,Stevens,1340,United States Department of Labor v Triplett.txt,0.37,1990,
4897,Stevens,395,Diamond v Diehr.txt,0.370229008,1981,
5541,Stevens,1039,Patterson v McLean Credit Union.txt,0.370238095,1989,
5797,Stevens,1295,"Texaco, Inc. v Short.txt",0.370320856,1982,
4597,Stevens,95,Barnhart v Sigmon Coal.txt,0.370531401,2002,
5716,Stevens,1214,Sec'y of Interior v California.txt,0.372719735,1984,
5103,Stevens,601,Herweg v Ray.txt,0.372727273,1982,
5029,Stevens,527,Georgia v South Carolina.txt,0.375,1990,
5867,Stevens,1365,US v Beggerly.txt,0.375,1998,
5997,Stevens,1495,Wasman v US.txt,0.375,1984,
4554,Stevens,52,Arizona v San Carlos Apache Tribe.txt,0.375555556,1983,
4810,Stevens,308,Colorado Republican Federal Campaign Committee v FEC.txt,0.375757576,1996,
5915,Stevens,1413,US v Lovasco.txt,0.376190476,1977,
4671,Stevens,169,Broadcast Music Inc. v Columbia Broadcasting System.txt,0.37654321,1979,
4724,Stevens,222,California v Prysock.txt,0.376712329,1981,
4535,Stevens,33,Amoco Prod. Co. v Vill. of Gambell.txt,0.376923077,1987,
5216,Stevens,714,Juidice v Vail.txt,0.378205128,1977,
4865,Stevens,363,Davis v. FEC.txt,0.378378378,2008,
5889,Stevens,1387,US v Generix Drug Corp..txt,0.380597015,1983,
5479,Stevens,977,Nix v Whiteside.txt,0.380769231,1986,
5835,Stevens,1333,UMW of Am. Health & Ret. Funds v Robinson.txt,0.382413793,1982,
5592,Stevens,1090,Press-Enterprise Co. v Superior Court.txt,0.382508251,1986,
5329,Stevens,827,Massachusetts v Morash.txt,0.383282209,1989,
5729,Stevens,1227,Shearson American Express v McMahon.txt,0.383333333,1987,
6034,Stevens,1532,Wygant v Jackson Bd. of Education.txt,0.383461538,1986,
5956,Stevens,1454,US v Weber Aircraft Corp..txt,0.384422111,1984,
5982,Stevens,1480,Wainwright v Sykes.txt,0.384821429,1977,
5624,Stevens,1122,Regents of Univ. of Cal. v Public Employment Relations Bd..txt,0.385211268,1988,
5841,Stevens,1339,United States Brewers Asso. v Rodriguez.txt,0.385365854,1984,
5851,Stevens,1349,University of Tennessee v Elliott.txt,0.388596491,1986,
5191,Stevens,689,Jago v Van Curen.txt,0.388679245,1981,
5688,Stevens,1186,Saenz v Roe.txt,0.388691796,1999,
4732,Stevens,230,Capitol Square Review & Advisory Board v Pinette.txt,0.388888889,1995,
5460,Stevens,958,New Jersey v T.L.O..txt,0.389534884,1984,
4593,Stevens,91,Bardebring v Jenkins.txt,0.391258741,1988,
5306,Stevens,804,Maine v Taylor.txt,0.392,1986,
5598,Stevens,1096,Public Serv. Com v Mid-Louisiana Gas Co..txt,0.39233871,1983,
5220,Stevens,718,Kansas v Colorado (2).txt,0.39328125,2001,
5221,Stevens,719,Kansas v Colorado.txt,0.395,2004,
4515,Stevens,13,Alabama v White.txt,0.395833333,1990,
4629,Stevens,127,Bishop v Wood.txt,0.397348485,1976,
4676,Stevens,174,Brown v Glines.txt,0.398148148,1980,
5838,Stevens,1336,United Ass'n of Journeymen & Apprentices of Plumbing & Pipefitting Indus. v United Ass'n of Journeyment & Apprentices.txt,0.399346405,1981,
5267,Stevens,765,Larson v Valente.txt,0.4,1982,
5298,Stevens,796,Lyng v Castillo.txt,0.400342466,1986,
5995,Stevens,1493,Washington v Washington State Commercial Passenger Fishing Vessel Ass'n.txt,0.401512859,1979,
5115,Stevens,613,Hodel v Irving.txt,0.401818182,1987,
5662,Stevens,1160,Rockford Life Ins. Co. v Ill. Dep't of Revenue.txt,0.404918033,1987,
5734,Stevens,1232,Slack v McDaniel.txt,0.41,2000,
5793,Stevens,1291,Tenet v Doe.txt,0.41,2005,
4518,Stevens,16,Alexander v Sandoval.txt,0.411334746,2001,
4726,Stevens,224,California v Southland Royalty Co..txt,0.411824324,1978,
4558,Stevens,56,Ark. La. Gas Co. v Hall.txt,0.413098592,1981,
4825,Stevens,323,Connecticut Dep't of Income Maintenance v Heckler.txt,0.415436242,1985,
5750,Stevens,1248,Sorenson v Secretary of Treasury.txt,0.417647059,1986,
6008,Stevens,1506,Wengler v Druggists Mut. Ins. Co..txt,0.417647059,1980,
4712,Stevens,210,California Democratic Party v Jones.txt,0.417687075,2000,
4721,Stevens,219,California v Deep Sea Research.txt,0.417857143,1998,
4530,Stevens,28,American Manufacturers Mutual Insurance Company v Sullivan.txt,0.418055556,2000,
5610,Stevens,1108,Railway Labor Executives' Asso. v Gibbons.txt,0.418103448,1980,
4649,Stevens,147,Bowen v Roy.txt,0.418402778,1986,
6036,Stevens,1534,Wyrick v Fields.txt,0.41875,1982,
6019,Stevens,1517,Will v Michigan Department of State Police.txt,0.419858156,1989,
5933,Stevens,1431,US v Providence Journal Co..txt,0.420540541,1988,
4819,Stevens,317,Commissioner v Clark.txt,0.421126761,1989,
6001,Stevens,1499,Watt v Alaska.txt,0.423404255,1981,
5642,Stevens,1140,Rice v Cayetano.txt,0.424401914,2000,
5390,Stevens,888,Miller v Albright.txt,0.42452381,1998,
5916,Stevens,1414,US v Maccollom.txt,0.427419355,1976,
4701,Stevens,199,Bush v Lucas.txt,0.427586207,1983,
5522,Stevens,1020,Orr v Orr.txt,0.427777778,1979,
4980,Stevens,478,Fitzpatrick v Bitzer.txt,0.428571429,1976,
5992,Stevens,1490,Wash. v Davis.txt,0.428571429,1976,
5112,Stevens,610,Hirsh v Atlanta.txt,0.429166667,1991,
5745,Stevens,1243,Societe Nationale Industrielle Aerospatiale v United States Dist. Court for S. Dist..txt,0.429262673,1987,
5097,Stevens,595,Heckler v Lopez.txt,0.429411765,1983,
5042,Stevens,540,Goldman v Weinberger.txt,0.429545455,1986,
5268,Stevens,766,Lassiter v Dep't of Social Services.txt,0.429545455,1981,
5038,Stevens,536,GMC v Tracy.txt,0.43,1997,
4711,Stevens,209,Califano v Jobst.txt,0.431306306,1977,
4621,Stevens,119,Bennett v New Jersey.txt,0.431543624,1985,
5620,Stevens,1118,"Regan v Time, Inc..txt",0.432960894,1984,
4536,Stevens,34,Anderson v Celebrezze.txt,0.434100418,1983,
5430,Stevens,928,Mountain States Tel. & Tel. Co. v Pueblo of Santa Ana.txt,0.4359375,1985,
4918,Stevens,416,Duke Power Co. v Carolina Envtl. Study Group.txt,0.436111111,1978,
5812,Stevens,1310,Timmons v Twin Cities Area New Party.txt,0.437555556,1997,
5573,Stevens,1071,Pinter v Dahl.txt,0.439230769,1988,
5172,Stevens,670,Ingraham v Wright.txt,0.439285714,1977,
5200,Stevens,698,Jewett v Comm'r.txt,0.439915966,1982,
4616,Stevens,114,Bellotti v Baird.txt,0.44296875,1979,
4580,Stevens,78,Babbitt v Youpee.txt,0.443333333,1997,
4798,Stevens,296,Clingman v Beaver.txt,0.445894428,2005,
5527,Stevens,1025,Pa. v Finley.txt,0.445945946,1990,
5284,Stevens,782,Local 144 Nursing Home Pension Fund v Demisay.txt,0.446774194,1993,
4660,Stevens,158,Branti v Finkel.txt,0.448029557,1980,
5905,Stevens,1403,"US v John Doe, Inc. I.txt",0.449514563,1987,
4549,Stevens,47,Ariz. v Manypenny.txt,0.45,1981,
4846,Stevens,344,County of Sacremento v Lewis.txt,0.45,1998,
5702,Stevens,1200,Schaffer v Weast.txt,0.45,2005,
5900,Stevens,1398,US v Idaho.txt,0.45,2001,
4684,Stevens,182,Brown-Forman Distillers Corp. v New York State Liquor Auth..txt,0.450757576,1986,
5771,Stevens,1269,Stewart v Abend.txt,0.451388889,1990,
4814,Stevens,312,Colorado v Nunez.txt,0.45862069,1984,
4767,Stevens,265,"Chevron, U.S.A., Inc. v NRDC, Inc..txt",0.460839844,1984,
5096,Stevens,594,Heckler v Community Health Servs..txt,0.461585366,1984,
5677,Stevens,1175,Ruckelshaus v Sierra Club.txt,0.463026316,1983,
5651,Stevens,1149,Ridgway v Ridgway.txt,0.46440678,1981,
4821,Stevens,319,Commissioner v Keystone Consolidated Industries.txt,0.465277778,1993,
5275,Stevens,773,Leis v Flynt.txt,0.465325077,1979,
5090,Stevens,588,Harrison v Ppg Indus..txt,0.465789474,1980,
5389,Stevens,887,Mikutaitis v US.txt,0.465909091,1986,
5380,Stevens,878,Michigan v Clifford.txt,0.466049383,1984,
4653,Stevens,151,Boyle v United Technologies Corp..txt,0.468,1988,
4906,Stevens,404,Doe v Del..txt,0.468918919,1981,
5917,Stevens,1415,US v Macdonald.txt,0.47,1982,
4976,Stevens,474,Firefighters Local Union No. 1784 v Stotts.txt,0.470634921,1984,
5089,Stevens,587,Harris v Reed.txt,0.471428571,1989,
5235,Stevens,733,Knebel v Hein.txt,0.473480663,1977,
5010,Stevens,508,Fullilove v Klutznick.txt,0.473880597,1980,
4710,Stevens,208,Califano v Goldfarb.txt,0.474100719,1977,
4839,Stevens,337,Cornelius v NAACP Legal Def. & Educ. Fund.txt,0.4775,1985,
4947,Stevens,445,Evans v Jeff.txt,0.477765727,1986,
4772,Stevens,270,Christensen v Harris County.txt,0.478985507,2000,
5536,Stevens,1034,Parker v Flook.txt,0.481578947,1978,
4748,Stevens,246,Cent. Hudson Gas & Elec. Corp. v Public Serv. Comm'n.txt,0.48220339,1980,
4749,Stevens,247,Cent. States v Cent. Transp..txt,0.482258065,1985,
5609,Stevens,1107,Radzanower v Touche Ross & Co..txt,0.482936508,1989,
4635,Stevens,133,Board of Governors of Federal Reserve System v First Lincolnwood Corp..txt,0.483571429,1978,
5509,Stevens,1007,Ohio v Akron Center for Reproductive Health.txt,0.484666667,1990,
5952,Stevens,1450,US v Von Neumann.txt,0.485294118,1986,
5207,Stevens,705,Johnson v Transportation Agency.txt,0.488095238,1987,
5819,Stevens,1317,Troxel v Granville.txt,0.488510638,2000,
4813,Stevens,311,Colorado v New York.txt,0.488644068,1984,
5557,Stevens,1055,Pension Benefit Guaranty Corporation v LTV Corporation.txt,0.492424242,1990,
5012,Stevens,510,FW PBS v Dallas.txt,0.492857143,1990,
5918,Stevens,1416,US v Maine.txt,0.496654275,1986,
5156,Stevens,654,Immigration & Naturalization Serv. v Delgado.txt,0.5,1984,
4573,Stevens,71,Atkins v Parker.txt,0.500178571,1985,
5391,Stevens,889,"Mills Music, Inc. v Snyder.txt",0.500380711,1985,
5342,Stevens,840,"McCoy v Court of Appeals, Dist. 1.txt",0.500851064,1988,
5469,Stevens,967,New York Times v Tasini.txt,0.501359517,2001,
4924,Stevens,422,"Eastlake v Forest City Enterprises, Inc..txt",0.501860465,1976,
5257,Stevens,755,Lambert v Wicklund.txt,0.502702703,1997,
5518,Stevens,1016,Oregon State Penitentiary v Hammer.txt,0.505882353,1977,
5881,Stevens,1379,US v Eichman.txt,0.509285714,1990,
4932,Stevens,430,Eldred v Ashcroft.txt,0.51,2003,
5711,Stevens,1209,Schweiker v Gray Panthers.txt,0.511214953,1981,
5178,Stevens,676,Int'l Paper Co. v Ouellette.txt,0.511764706,1985,
5280,Stevens,778,Liljeberg v Health Servs. Acquisition Corp..txt,0.514896373,1988,
5501,Stevens,999,O'Bannon v Town Court Nursing Center.txt,0.518141593,1980,
6044,Stevens,1542,Zablocki v Redhail.txt,0.51875,1978,
4642,Stevens,140,Boston v Anderson.txt,0.519565217,1978,
5397,Stevens,895,Minnick v Cal. Dep't of Corr..txt,0.521313673,1981,
5305,Stevens,803,Maher v Gagne.txt,0.524011299,1980,
4881,Stevens,379,Delo v Stokes.txt,0.525,1990,
5823,Stevens,1321,Turner Broadcasting Systems v FCC.txt,0.5325,1994,
4646,Stevens,144,Bowen v Gilliard.txt,0.533214286,1987,
4591,Stevens,89,Bank of America National Trust & Savings Association v 203 N. Lasalle St. Partnership.txt,0.537254902,1999,
4766,Stevens,264,Cheney v US District Court.txt,0.540909091,2004,
4797,Stevens,295,Clements v Fashing.txt,0.544354839,1982,
4667,Stevens,165,Brewer v Williams.txt,0.546153846,1977,
4527,Stevens,25,Am. Tobacco Co. v Patterson.txt,0.546721311,1982,
4912,Stevens,410,Donovan v Dewey.txt,0.55,1980,
5157,Stevens,655,Immigration & Naturalization Service v Lopez-Mendoza.txt,0.55,1984,
5242,Stevens,740,Kraham v Florida.txt,0.55,1979,
5879,Stevens,1377,US v Donovan.txt,0.55,1977,
4996,Stevens,494,Forest Grove School District v. T.A..txt,0.552147239,2009,
4656,Stevens,154,Bragdon v Abbott.txt,0.552631579,1998,
4866,Stevens,364,Dawson Chem. Co. v Rohm & Haas Co..txt,0.557142857,1980,
5699,Stevens,1197,Saudi Arabia v Nelson.txt,0.560465116,1993,
5226,Stevens,724,Kay v Ehrler.txt,0.562295082,1991,
5011,Stevens,509,Fulman v US.txt,0.5625,1978,
5724,Stevens,1222,Shalala v Illinois Council on Long Term Care.txt,0.564285714,2000,
6049,Stevens,1547,Zelman v Simmons-Harris.txt,0.569047619,2002,
5249,Stevens,747,Kyles v Whitley.txt,0.571428571,1995,
5489,Stevens,987,NLRB v Robbins Tire & Rubber Co..txt,0.571428571,1978,
5685,Stevens,1183,Rust v Sullivan.txt,0.575,1991,
5000,Stevens,498,Frank Lyon Co. v US.txt,0.57578125,1978,
5591,Stevens,1089,Press-Enterprise Co. v Superior Court of California.txt,0.579411765,1984,
5565,Stevens,1063,Pfaff v Wells Electrics.txt,0.581404959,1998,
4590,Stevens,88,Ballew v Georgia.txt,0.583333333,1978,
4969,Stevens,467,Felker v Turpin (2).txt,0.583333333,1996,
5849,Stevens,1347,United States Steel Corp. v Fortner Enterprises.txt,0.583850932,1977,
5357,Stevens,855,Mead Corp. v Tilley.txt,0.586666667,1989,
5414,Stevens,912,Montana v Imlay.txt,0.59,1992,
5768,Stevens,1266,Stenberg v Carhart.txt,0.592307692,2000,
4907,Stevens,405,Doe v Smith.txt,0.593333333,1988,
4758,Stevens,256,Chapman v Houston Welfare Rights Organization.txt,0.598181818,1979,
5809,Stevens,1307,Thornburgh v American College of Obstetricians & Gynecologists.txt,0.618648649,1986,
5491,Stevens,989,Nollan v Cal. Coastal Com.txt,0.619047619,1987,
4594,Stevens,92,Barefoot v Estelle.txt,0.625,1983,
5254,Stevens,752,Lagle v Terrazas.txt,0.625,1980,
5684,Stevens,1182,Rust v Gunter.txt,0.625,1988,
5844,Stevens,1342,United States DOJ v Provenzano.txt,0.625,1984,
5657,Stevens,1155,Rivera v Minnich.txt,0.625954198,1987,
4622,Stevens,120,Benten v Kessler.txt,0.636363636,1992,
5884,Stevens,1382,US v Fausto.txt,0.639380531,1988,
5080,Stevens,578,Hampton v Mow Sun Wong.txt,0.642676056,1976,
5412,Stevens,910,Mont. v US.txt,0.643243243,1981,
4705,Stevens,203,Caban v Mohammed.txt,0.644285714,1979,
5765,Stevens,1263,Stanton v Stanton.txt,0.645,1977,
5470,Stevens,968,New York v Belton.txt,0.65,1981,
5490,Stevens,988,Nobelman v American Savings Bank.txt,0.65,1993,
5649,Stevens,1147,Richmond Newspapers v Va..txt,0.656097561,1980,
4956,Stevens,454,FCC v Beach Communications.txt,0.657608696,1993,
5371,Stevens,869,Metro Board v FCC.txt,0.659615385,1990,
4867,Stevens,365,Day v McDonough.txt,0.661111111,2006,
5378,Stevens,876,Michael H. v Gerald D..txt,0.664473684,1989,
5483,Stevens,981,Nixon v Shrink Missouri Government PAC.txt,0.669444444,2000,
5502,Stevens,1000,O'Connor v Board of Education.txt,0.669480519,1980,
